observation_date,CPIENGSL,PCEPI,IPG211111CN
2000-10-01,3.799999999999997,0.10099999999999909,0.7867999999999995
2000-11-01,5.5,0.1039999999999992,0.3628999999999962
2000-12-01,-3.3999999999999915,0.11400000000000432,0.3442000000000007
2001-01-01,-0.9000000000000057,0.3610000000000042,-0.8619999999999948
2001-02-01,6.799999999999997,0.11599999999999966,-0.28990000000000293
2001-03-01,0.5,0.007000000000005002,1.539900000000003
2001-04-01,-3.5,0.1319999999999908,-0.2715000000000032
2001-05-01,5.3999999999999915,0.1980000000000075,-0.5099000000000018
2001-06-01,0.4000000000000057,0.13299999999999557,-0.9779999999999944
2001-07-01,-0.4000000000000057,-0.025000000000005684,-0.2635000000000076
2001-08-01,0.9000000000000057,-0.009000000000000341,-0.35710000000000264
2001-09-01,4.900000000000006,-0.2569999999999908,-0.252200000000002
2001-10-01,-0.9000000000000057,0.26500000000000057,0.5707000000000022
2001-11-01,-2.4000000000000057,-0.05100000000000193,2.0768000000000058
2001-12-01,0.6000000000000227,-0.07800000000000296,0.09359999999999502
2002-01-01,6.099999999999994,0.06799999999999784,-0.2154999999999916
2002-02-01,-1.5,0.12700000000000955,0.11539999999999395
2002-03-01,-7.300000000000011,0.2049999999999983,0.0747999999999962
2002-04-01,-2.299999999999997,0.31699999999999307,-0.6355999999999966
2002-05-01,3.6000000000000085,0.04999999999999716,0.9317999999999955
2002-06-01,-8.0,0.09499999999999886,-0.31749999999999545
2002-07-01,-6.0,0.16800000000000637,-2.053200000000004
2002-08-01,-3.0,0.15000000000000568,0.6918000000000006
2002-09-01,0.29999999999999716,0.13799999999999102,-5.911199999999994
2002-10-01,-0.7000000000000028,0.14000000000000057,-0.8140000000000072
2002-11-01,4.099999999999994,0.07600000000000762,4.078100000000006
2002-12-01,3.9000000000000057,0.07399999999999807,1.5087000000000046
2003-01-01,0.4000000000000057,0.22999999999998977,0.5157999999999987
2003-02-01,-0.30000000000001137,0.32500000000000284,0.4247000000000014
2003-03-01,0.8000000000000114,0.19899999999999807,0.31640000000000157
2003-04-01,0.6999999999999886,-0.1319999999999908,-1.1937000000000069
2003-05-01,0.6000000000000085,-0.08899999999999864,-0.9579999999999984
2003-06-01,3.200000000000003,0.08399999999998897,-0.06759999999999877
2003-07-01,-0.20000000000000284,0.22800000000000864,-2.469700000000003
2003-08-01,0.3999999999999915,0.262999999999991,1.157899999999998
2003-09-01,6.400000000000006,0.24399999999999977,0.5408000000000044
2003-10-01,7.300000000000011,0.010000000000005116,0.069500000000005
2003-11-01,3.0999999999999943,0.09900000000000375,-1.0298000000000087
2003-12-01,-7.400000000000006,0.17300000000000182,0.382000000000005
2004-01-01,-7.099999999999994,0.30400000000000205,0.20659999999999457
2004-02-01,0.4000000000000057,0.16799999999999216,-0.2014999999999958
2004-03-01,2.3999999999999773,0.12199999999999989,0.6885000000000048
2004-04-01,5.600000000000023,0.14700000000000557,-0.8652000000000015
2004-05-01,5.099999999999994,0.25799999999999557,-0.0671000000000106
2004-06-01,-5.099999999999994,0.22700000000000387,-2.2898999999999887
2004-07-01,-0.9000000000000057,0.07399999999999807,1.185299999999998
2004-08-01,1.9000000000000057,0.04099999999999682,-2.4492000000000047
2004-09-01,5.099999999999994,0.15800000000000125,-3.728499999999997
2004-10-01,1.9000000000000057,0.3439999999999941,1.3622000000000014
2004-11-01,-0.700000000000017,0.3100000000000023,3.886499999999998
2004-12-01,-1.6999999999999886,0.043000000000006366,1.3319000000000045
2005-01-01,4.199999999999989,0.10599999999999454,-0.9831000000000074
2005-02-01,3.9000000000000057,0.22500000000000853,0.8470999999999975
2005-03-01,-0.4000000000000057,0.242999999999995,1.52470000000001
2005-04-01,0.4000000000000057,0.22799999999999443,-0.5868000000000109
2005-05-01,1.4000000000000057,0.04600000000000648,-0.8562999999999903
2005-06-01,5.699999999999989,0.05100000000000193,-1.004400000000004
2005-07-01,5.200000000000017,0.34600000000000364,-2.8991000000000042
2005-08-01,-1.5,0.33099999999998886,-0.8355999999999995
2005-09-01,-5.100000000000023,0.7950000000000017,-15.093999999999994
2005-10-01,4.600000000000023,0.13300000000000978,5.2316
2005-11-01,1.6999999999999886,-0.1740000000000066,4.634100000000004
2005-12-01,3.1999999999999886,0.0,2.0087999999999937
2006-01-01,-3.3999999999999773,0.4030000000000058,0.9131
2006-02-01,0.39999999999997726,0.04999999999999716,-0.24550000000000693
2006-03-01,9.100000000000023,0.16199999999999193,-0.07620000000000005
2006-04-01,10.699999999999989,0.38900000000001,0.8359000000000094
2006-05-01,24.69999999999999,0.2259999999999991,1.0581999999999994
2006-06-01,-2.299999999999983,0.2079999999999984,0.18779999999999575
2006-07-01,-14.900000000000006,0.2890000000000015,-1.0541000000000054
2006-08-01,-3.4000000000000057,0.2669999999999959,-0.8364999999999867
2006-09-01,9.0,-0.22299999999999898,-0.1395000000000124
2006-10-01,-2.5,-0.20000000000000284,1.1870000000000118
2006-11-01,-2.0999999999999943,0.028999999999996362,-0.6760000000000019
2006-12-01,6.5,0.30100000000000193,1.8735999999999962
2007-01-01,1.3000000000000114,0.284000000000006,-1.202299999999994
2007-02-01,0.0,0.26500000000000057,0.1547999999999945
2007-03-01,8.099999999999994,0.3130000000000024,0.02169999999999561
2007-04-01,4.0,0.20199999999999818,0.9372000000000043
2007-05-01,-13.800000000000011,0.25,0.477099999999993
2007-06-01,-14.0,0.18299999999999272,-2.0907999999999873
2007-07-01,0.0,0.132000000000005,-0.5699000000000041
2007-08-01,8.599999999999994,0.0589999999999975,-1.0484000000000009
2007-09-01,-2.4189999999999827,0.3340000000000032,-1.0383000000000067
2007-10-01,2.0289999999999964,0.2639999999999958,1.8436000000000092
2007-11-01,7.895999999999987,0.46300000000000807,0.18479999999999563
2007-12-01,3.100999999999999,0.20299999999998875,1.1798000000000002
2008-01-01,5.328000000000003,0.2220000000000084,0.0724000000000018
2008-02-01,1.1640000000000157,0.17600000000000193,0.511099999999999
2008-03-01,-0.1599999999999966,0.2530000000000001,0.6307999999999936
2008-04-01,-3.227000000000004,0.16400000000000148,-0.1384999999999934
2008-05-01,4.329999999999984,0.3810000000000002,-0.5678999999999945
2008-06-01,1.6440000000000055,0.6469999999999914,-0.07570000000001187
2008-07-01,11.427999999999997,0.41800000000000637,0.6021000000000072
2008-08-01,1.835000000000008,-0.0730000000000075,-2.670500000000004
2008-09-01,1.1260000000000048,0.07500000000000284,-15.93
2008-10-01,2.955999999999989,-0.5960000000000036,11.792400000000008
2008-11-01,3.617999999999995,-1.0579999999999927,5.25739999999999
2008-12-01,1.429000000000002,-0.49500000000000455,0.386800000000008
2009-01-01,9.146000000000015,0.010000000000005116,0.5461999999999989
2009-02-01,18.15700000000001,0.15800000000000125,1.5105999999999966
2009-03-01,9.067999999999984,-0.09700000000000841,-0.4052999999999969
2009-04-01,-8.583000000000027,0.12600000000000477,1.075400000000002
2009-05-01,-2.440999999999974,0.09199999999999875,1.4819999999999993
2009-06-01,-22.060000000000002,0.5250000000000057,-1.671599999999998
2009-07-01,-42.91,0.009999999999990905,1.9653999999999883
2009-08-01,-18.572000000000003,0.2580000000000098,0.24980000000000757
2009-09-01,2.078000000000003,0.14399999999999125,2.281899999999993
2009-10-01,5.060000000000002,0.33899999999999864,-0.6214999999999975
2009-11-01,-5.306000000000012,0.22400000000000375,-2.1222999999999956
2009-12-01,-0.8629999999999995,0.0519999999999925,0.9321000000000055
2010-01-01,2.27800000000002,0.19700000000000273,-0.7520000000000095
2010-02-01,17.202999999999975,-0.001999999999995339,2.4361999999999995
2010-03-01,-1.2549999999999955,0.12699999999999534,-0.6475999999999971
2010-04-01,5.805000000000007,0.049000000000006594,-1.892799999999994
2010-05-01,1.1939999999999884,0.028999999999996362,0.13069999999999027
2010-06-01,1.9420000000000073,-0.0379999999999967,-0.1618999999999886
2010-07-01,6.212999999999994,0.07699999999999818,-1.2595000000000027
2010-08-01,-1.016999999999996,0.12399999999999523,2.1918999999999897
2010-09-01,2.891999999999996,0.09000000000000341,2.6059000000000054
2010-10-01,-3.1829999999999927,0.2890000000000015,0.14960000000000662
2010-11-01,-0.2980000000000018,0.18099999999999739,-0.8198000000000008
2010-12-01,-0.10699999999999932,0.20600000000000307,0.5420999999999907
2011-01-01,-2.587999999999994,0.2740000000000009,-1.6965999999999894
2011-02-01,-2.8669999999999902,0.25499999999999545,-1.426700000000011
2011-03-01,3.1129999999999995,0.3689999999999998,3.2678000000000083
2011-04-01,1.8930000000000007,0.39100000000000534,-0.9104000000000099
2011-05-01,1.0619999999999834,0.2809999999999917,0.9339000000000084
2011-06-01,6.878000000000014,-0.018999999999991246,-0.5310000000000059
2011-07-01,2.7860000000000014,0.15800000000000125,-2.2749000000000024
2011-08-01,7.633999999999986,0.2189999999999941,3.405300000000011
2011-09-01,2.1280000000000143,0.13100000000000023,-1.0504000000000104
2011-10-01,2.8100000000000023,0.001999999999995339,4.661000000000001
2011-11-01,8.010999999999996,0.1910000000000025,1.775500000000008
2011-12-01,7.897999999999996,0.054000000000002046,0.474899999999991
2012-01-01,2.766999999999996,0.3200000000000074,1.9812000000000012
2012-02-01,-5.210000000000008,0.20999999999999375,1.3044000000000011
2012-03-01,0.65300000000002,0.18000000000000682,0.847999999999999
2012-04-01,0.6929999999999836,0.12399999999999523,-0.07110000000000127
2012-05-01,1.670000000000016,-0.10599999999999454,0.8516000000000048
2012-06-01,-1.8950000000000102,-0.04800000000000182,-1.267799999999994
2012-07-01,0.9849999999999852,0.033999999999991815,2.337299999999999
2012-08-01,-4.286999999999978,0.3170000000000073,-1.422700000000006
2012-09-01,1.5229999999999961,0.2879999999999967,3.6122000000000014
2012-10-01,4.021999999999991,0.2810000000000059,5.883099999999999
2012-11-01,0.8439999999999941,-0.06500000000001194,1.3961000000000041
2012-12-01,-0.06499999999999773,-0.015000000000000568,0.7967999999999904
2013-01-01,-7.870999999999981,0.1810000000000116,-0.9763999999999982
2013-02-01,-5.90900000000002,0.33899999999999864,1.8414000000000073
2013-03-01,-2.3289999999999793,-0.12600000000000477,0.980000000000004
2013-04-01,11.418999999999983,-0.0969999999999942,2.2701999999999884
2013-05-01,8.0,0.06999999999999318,-0.5953999999999979
2013-06-01,3.030000000000001,0.2120000000000033,-0.7454000000000036
2013-07-01,-7.1980000000000075,0.11899999999999977,3.3101000000000056
2013-08-01,-4.11099999999999,0.1419999999999959,0.7516999999999996
2013-09-01,0.3170000000000073,0.04200000000000159,3.880499999999998
2013-10-01,10.670999999999992,0.12699999999999534,-1.2988
2013-11-01,-9.100999999999999,0.14300000000000068,2.66640000000001
2013-12-01,-6.121999999999986,0.16800000000000637,0.4058999999999884
2014-01-01,-0.005000000000023874,0.20000000000000284,2.3339
2014-02-01,2.2430000000000234,0.04599999999999227,1.3144000000000062
2014-03-01,0.27499999999997726,0.15500000000000114,2.133099999999999
2014-04-01,1.8470000000000084,0.17199999999999704,4.590100000000007
2014-05-01,-2.087999999999994,0.1600000000000108,0.6093999999999937
2014-06-01,-0.7909999999999968,0.10599999999999454,1.6175000000000068
2014-07-01,0.7639999999999816,0.13800000000000523,0.995900000000006
2014-08-01,3.015000000000015,-0.012000000000000455,1.5894999999999868
2014-09-01,4.606999999999999,0.033999999999991815,2.389499999999998
2014-10-01,-0.41499999999999204,-0.028999999999996362,2.7653999999999996
2014-11-01,0.036000000000001364,-0.09300000000000352,1.2670999999999992
2014-12-01,-0.09700000000000841,-0.17099999999999227,2.5253999999999905
2015-01-01,-0.6510000000000105,-0.4660000000000082,-1.2605999999999824
2015-02-01,0.5010000000000048,0.17100000000000648,1.9361999999999853
2015-03-01,-0.9699999999999989,0.18299999999999272,1.0328000000000088
2015-04-01,-3.0449999999999875,0.08599999999999852,1.1043999999999983
2015-05-01,-4.088999999999999,0.2330000000000041,-2.8574999999999875
2015-06-01,-4.549000000000007,0.18900000000000716,-1.8354000000000212
2015-07-01,-8.045000000000016,0.08899999999999864,1.3149000000000228
2015-08-01,-10.47999999999999,0.006999999999990791,-0.45280000000002474
2015-09-01,-18.610000000000014,-0.1349999999999909,0.9104000000000099
2015-10-01,3.094999999999999,0.0,-1.1071000000000026
2015-11-01,2.7360000000000184,0.06099999999999284,-1.0878999999999905
2015-12-01,-2.180000000000007,-0.08199999999999363,-1.019900000000007
2016-01-01,5.396000000000015,0.03999999999999204,-0.8340000000000032
2016-02-01,3.041999999999973,-0.05100000000000193,-2.188699999999983
2016-03-01,-0.3919999999999959,0.22800000000000864,0.40349999999997976
2016-04-01,-3.0439999999999827,0.3199999999999932,-3.309299999999979
2016-05-01,-11.332999999999998,0.1600000000000108,-0.6440000000000055
2016-06-01,-1.6299999999999955,0.17199999999999704,-2.3581000000000074
2016-07-01,-0.5020000000000095,0.016999999999995907,-0.5457999999999856
2016-08-01,-4.971000000000004,0.13700000000000045,0.5402999999999736
2016-09-01,-4.907999999999987,0.1869999999999976,-2.3297999999999774
2016-10-01,-8.834000000000003,0.20199999999999818,4.126499999999993
2016-11-01,5.832999999999998,0.03300000000000125,1.5541000000000054
2016-12-01,4.478999999999985,0.1700000000000017,-1.6966000000000179
2017-01-01,1.8830000000000098,0.37999999999999545,0.9572000000000003
2017-02-01,4.302999999999997,0.13500000000000512,3.7464999999999975
2017-03-01,-3.8530000000000086,-0.05100000000000193,0.8731000000000222
2017-04-01,-0.2740000000000009,0.18999999999999773,-0.8529000000000053
2017-05-01,3.4710000000000036,-0.042999999999992156,1.284400000000005
2017-06-01,3.7360000000000184,0.08400000000000318,-1.440400000000011
2017-07-01,0.3930000000000007,0.03699999999999193,2.404599999999988
2017-08-01,3.140999999999991,0.22400000000000375,0.197400000000016
2017-09-01,5.8559999999999945,0.37300000000000466,3.8799999999999955
2017-10-01,-1.23599999999999,0.13100000000000023,3.2145000000000152
2017-11-01,-1.6050000000000182,0.14399999999999125,6.158299999999997
2017-12-01,0.42600000000001614,0.1460000000000008,-0.9594000000000165
2018-01-01,-4.5049999999999955,0.3780000000000001,-0.7105999999999995
2018-02-01,-0.6410000000000196,0.21699999999999875,3.907900000000012
2018-03-01,-1.813999999999993,0.10800000000000409,3.2894000000000005
2018-04-01,5.455999999999989,0.24200000000000443,0.21389999999999532
2018-05-01,11.273000000000025,0.17499999999999716,-0.16679999999999495
2018-06-01,-4.39500000000001,0.08799999999999386,3.2190999999999974
2018-07-01,4.718999999999994,0.10800000000000409,4.057699999999983
2018-08-01,0.5270000000000152,0.07099999999999795,5.983600000000024
2018-09-01,3.2809999999999775,0.21000000000000796,2.241199999999992
2018-10-01,3.2860000000000014,0.1769999999999925,1.3613
2018-11-01,-4.420999999999992,0.03499999999999659,5.650100000000009
2018-12-01,3.444999999999993,0.07099999999999795,0.5713999999999828
2019-01-01,1.8799999999999955,-0.05299999999999727,-1.5854999999999961
2019-02-01,-0.09799999999998477,0.1880000000000024,-4.011400000000009
2019-03-01,-1.0180000000000007,0.2330000000000041,3.3710000000000093
2019-04-01,2.852000000000004,0.2909999999999968,3.530699999999996
2019-05-01,1.1740000000000066,0.07500000000000284,-0.14179999999998927
2019-06-01,2.066999999999979,0.04899999999999238,-0.8019999999999925
2019-07-01,-7.521999999999991,0.13800000000000523,-3.5671000000000106
2019-08-01,-4.8700000000000045,0.04800000000000182,8.531299999999987
2019-09-01,-9.289999999999992,0.06300000000000239,1.4442999999999984
2019-10-01,3.804000000000002,0.1839999999999975,2.9891000000000076
2019-11-01,6.789999999999992,0.10699999999999932,2.9351000000000056
2019-12-01,7.48599999999999,0.28300000000000125,-0.7933999999999912
